Sentiment,Text,Clean text
0,Emang dasar si anak nya aja yg lebay....urusan pribadi di umbar..biar di blow up... hadehh..gunanya whatsapp sms or telp buat apa..suka aneh....,memang dasar sih anak nya saja yang lebay urus pribadi umbar biar blow up hadehh guna whatsapp short message service orang telepon buat apa suka aneh
0,"Coba liat bibir mu sayang, seperti pantat ayam. Wajah mu bulukan seperti kentut?? perfectoooo?",coba lihat bibir majelis umum sayang pantat ayam wajah majelis umum bulu kentut perfecto
0,Gagal fokus dengar suaranya.. koq jengkel ya dengernya... sorry cuman manusia biasa kalo jengkel????,gagal fokus dengar suara kok jengkel dengernya maaf cuma manusia biasa kalau jengkel
0,"Muljem ngomong gak jelas blepotan, gak nyadar mau idup enak aja pake rebut laki orang dulu",muljem bicara tidak jelas blepot tidak sadar mau hidup enak saja pakai rebut laki orang dulu
0,??lucu ya si yg bikin kata2.bawa2 Tuhan.kalau dah kepepet. Masa dia ga tau ibarat apa org yg merusak rumah tangga org.ibarat merobohkan bangunan masjid mbak nya.bayangin aja seberapa besar nya dosa mu.nasi dah jdi bubur mba nya moga bisa bahagia di dunia.??,lucu sih yang bikin kata bawa tuhan kalau sudah pepet masa tidak tau ibarat austria press agentur orang yang rusak rumah tangga org ibarat roboh bangun masjid mbak nya bayangin saja berapa besar nya dosa mu nasi sudah jadi bubur mbak nya moga bahagia dunia
0,Iyah bener. Tidak Akan merubah pandangan Tuhan terhadap Kita. Terutama elu Setan!! Makanya mikirrrr.. suami majikan kok diembat!!,ya bener akan ubah pandang tuhan kita utama kamu setan makanya mikirrrr suami majikan kok embat
0,Gilingan mulan jalang lg kasih ceramah. Hahahaha . dasar cireng gak tau diri gak pernah ngaca. Si cireng lg ceramah sok2 kyk pahlawan kesiangan biar bisa berteman ama sekuter kyk selpii ini.,giling mulan jalang lagi kasih ceramah haha dasar cireng tidak tau diri tidak pernah ngaca sih cireng lagi ceramah sok kayak pahlawan siang biar teman sama ter kayak selpii ini
0,"Ya pandangan Tuhan terhadap lo juga jelek sih gue rasa, dikira perebut suami orang tuh mulia apa dimata Tuhan?????????",pandang tuhan kamu jelek sih gue rasa kira rebut suami orang international telecommunication union mulia austria press agentur mata tuhan
0,"Karna sejatinya kau adalah setan berwujud manusia ,,karna pekerjaan setan ya menggoda manusia ????",karena sejati kamu setan wujud manusia karna kerja setan goda manusia
0,Pernah ngga mba  <USERNAME> baca ada netizen yg nyesel ga bs nimpuk telor ke si mulan..gw aja ketawa bacanya krn terwakili. Ya ngapain buang2 wktu ketemu orang gak mutu dng si mulan...msh untung nyempet2in bs nuli? disini biar nyadar tuh pelakor ga punya harga diri. Mending ketemu org baik2 spt bunmai...ketularan aura positifnya.,pernah tidak mbak username baca warganet yang sesal tidak bisa timpuk telur sih mulan gw saja tertawa baca karena wakil austria press agentur buang waktu ketemu orang tidak mutu dengan sih mulan msh untung sempat bisa nuli daerah istimewa sini biar sadar international telecommunication union rebut laki orang tidak punya harga diri mending ketemu orang baik surat pemberitahuan tahun bunmai tular aura positif
0,Editanx paraaaahh...oplas aj laaah nyai drpd ngedit2 gn hahaa kn maluuu,editanx paraaaahh oplas saja laaah nyai daripada edit begini haha kan malu
0,"jelek,lecek,bantet ??????",jelek lecek bantet
0,Gini amat pengen tenar ya ampuuun...malu kalo jadi anaknya yah kasian,begini ingin tenar ampuuun malu kalau jadi anak ya kasihan
0,"Heran gw mak  <USERNAME> knp dia masih aja di pake ma AN*V di pesbu**r. Kasus ny bederet, skandal bertubi2.... Gk ada malu ny ?? muka tembok ?? sangat gak ada faedah ny nonton acara yg ada si manusia kardus ini ??",heran gue mak username kenapa masih saja pakai sama an v pesbu r kasus nya bederet skandal tubi tidak malu nya muka tembok sangat tidak faedah nya tonton acara yang sih manusia kardus
0,"wey org goblok juga bisa bedain vape, shisha sm rokok. jelas jelas lo ngerokok pake acara ga ngaku segala",he orang goblok bisa beda vape shisha sama rokok jelas jelas kamu rokok pakai acara tidak aku segala
0,Jijik saya liatnya...kaya ulet bulu kluget2 gitu...hihihi..ampe sgitunya pengen terkenal...!!,jijik liat kaya ulet bulu kluget gitu hihihi ampe sgitunya ingin kenal
0,Jablay anjir mukanya... Murahan bangetttt najisss,jablay anjir muka murah banget najis
0," <USERNAME>.alycia iya sist jijik banget gw liatnya sok suci ngatain orang kalo gw sih malulah artis papan atas tapi otak gak di fikir kalo ngomong ,ketauan bngt gada wibawanya kalo emang dia nyadar dia siapa seharusnya dia tau cara berkomentar manusia gada yg ",username alycia iya sist jijik banget gue lihat sok suci maki orang kalau gue sih malu artis papan atas otak tidak pikir kalau bicara tau banget tidak ada wibawa kalau memang sadar siapa daerah istimewa aceh tau cara komentar manusia tidak ada yang
1,yang sabar yaa.. insya Allah menjadi pembuka pintu syurga dan penghalang api neraka bagi kedua orang tuanya,sabar yaa insya allah jadi buka pintu syurga halang akademi terbang indonesia neraka dua orang tua
1,Lagu barunya mbak tata kan kisah nyatanya rumah tangga mbak tata.... jadi rasanya mbak tata bener2 sayang get sama suaminya... syukur kalau baikan.... semoga awet...,lagu baru mbak tata kan kisah nyata rumah tangga mbak tata jadi rasa mbak tata benar sayang get sama suami syukur kalau baik moga awet
1,"Yg komen kenapa si mbak ini ga sedih malah ketawa2.. ya iyalah klo kita dah disakiti sm pasangan smpe berlarut2 ngapain juga sih kita sedih ampe depresi segala.. serahin sm Allah aja..bawa happy aja mski sakit.. lagian si mba senyum2 di wajahnya tp hatinya mana tau kan... senyumannya bs jd buat menetralisir kondisi hatinya yg lg terpuruk... ada pepatah bilang ,, klo bahagia jgn trllu bahagia, klo sedih juga jgn trllu sedih... diimbangi aja biar ga gila ??????",yang komen sih mbak tidak sedih malah ketawa iya kalau sudah sakit sama pasang sampai larut austria press agentur sih sedih sampai depresi segala serahin sama allah aja bawa happy saja meski sakit lagi sih mbak senyum wajah tetapi hati mana tau kan senyum bisa jadi buat menetralisir kondisi hati yang lagi puruk pepatah bilang kalau bahagia jangan trllu bahagia kalau sedih jangan trllu sedih imbang saja biar tidak gila
1,"Suka banget sama pasangan satu ini. Semoga gigi dan raffi menjadi keluarga sakinnah, mawaddah, warrahmah. Semoga tidak ada pihak2 yang ingin memisahkan mereka. Jodoh sampai maut memisahkan. Amiin",suka banget sama pasang satu ini moga gigi raffi jadi keluarga sakinnah mawaddah warrahmah moga ada pihak ingin pisah mereka jodoh maut pisah amin
1,"Jemima kan anak angkat celine, eleeya anak hubungan celine dan dirly. Dan saya terharu saya tau kalau jemima adalah anak panti asuhan yang dia rawat. Dan wajar kalau stefen lebih pilih celine karna hatinya baik",jemima kan anak angkat celine eleeya anak hubung celine dirly haru saya tau kalau jemima anak panti asuh daerah istimewa aceh rawat wajar kalau stefen lebih pilih celine karena hati baik
1,Lucu yg blg stefan menghabiskn masa muda wkwk.umurnya mah gak muda mukanya aja yg baby face. Bersyukur.bonus buat celinenya?? lah dlu mantannya begimane. Dibawah umur ude pacran mcam laki bini. Hiks. Selepas tu yakin deh susah mengambil keputusan kaya stefan. Tipical cowo yg tnggung jwabnya tinggi,lucu yang bilang stefan menghabiskn masa muda wkwk umur adalah tidak muda muka saja yang baby face syukur bonus buat celinenya lah dulu mantan begimane daerah istimewa bawah umur ude pacran macam laki bini hiks lepas international telecommunication union yakin deh susah ambil putus kayak stefan tipical cowok yang tnggung jwabnya tinggi
1,Dan lagi ada yg masih bawa2 keenan ????. raisa udah paling berbahagia ngedapetin suami yang super ngemong dan mature kaya hamish. Raisa itu cukup dewasa di banding wanita seumurannya yang masih mikirin dirinya sendiri. Jd menurut gue raisa dan hamish sama2 beruntung bisa menjadi sepasang suami istri. Ga ada tuh gagal move on ???????? so congratz raisa dan hamish. Semoga pernikahannya sakinah mawadah dan warahmah,lagi yang bawa keenan raisa sudah paling bahagia ngedapetin suami super ngemong mature kayak hamish raisa cukup dewasa banding wanita umur masih pikir diri sendiri jadi gue raisa hamish sama untung jadi pasang suami istri tidak international telecommunication union gagal pindah on sok congratz raisa hamish moga nikah sakinah mawadah warahmah
1,"Raisa cantik yaaa, meskipun artis tapi ga menonjolkan kalo nikah tuh harus mewah, udah cantik, sederhana, sempurna bgt,",raisa cantik yaaa meski artis tidak tonjol kalau nikah international telecommunication union mewah sudah cantik sederhana sempurna bgt
1,"Karna orang yang syudah cantik, ga perlu dandan heboh utk membuatnya terlihat cantik.. dengan makeup yang simple gitu aja sudah mempesona?????? bikin hamish klepek2",karena orang syudah cantik tidak perlu dandan heboh untuk buat lihat cantik makeup simple begitu saja pesona bikin hamish klepek
1,Bagus dong.. mencari ilmu kapanpun dimanapun.. itu karena suaminya orang berpendidikan ????????????,bagus dong cari ilmu kapan mana karena suami orang didik
1,Sukak cewe cantik dan kmauan blajarnya tinggi ???,suka cewek cantik mau blajarnya tinggi
1,"Yaampun ini artis bener bener good attitude yang layak jadi panutan. Dia kan bisa aja kuliah di luar negri. Tp karna baktinya sama suami , dia pilih kuliah di wilayah dekat suaminya . Salut banget",ya ampun artis benar benar good attitude layak jadi panutan kan saja kuliah luar negri tetapi karena bakti sama suami pilih kuliah wilayah dekat suami salut banget
1,"Semangat batman  <USERNAME> kita VA selalu support kamu karna setiap manusia pasti pernah punya kesalahan ???????? ,, dan buat yang lain tolong jangan di bahas lagi pliis karna itu udah 2 tahun yang lalu ????",semangat batman username va selalu support kamu karena manusia pernah punya salah buat lain jangan bahas pliis karena sudah tahun lalu
1, <USERNAME> y udh .salam knl y mbk seneng bisa knl sm mbk. Sbagai manusia kita saling ingetin.y sbagai manusia kita hrs tau diri jgn sombong yg digedein mentang2 dah jd artis haha..y udh mbk kita cabut ja y dri komen d foto ni nnt kita jd korban dy sel,username iya sudah salam kenal iya mbak senang kenal sama mbk bagai manusia saling ingetin y bagai manusia harus tau diri jangan sombong yang gede mentang sudah jadi artis haha y sudah mbak pergi saja iya dari komen daerah istimewa foto nih nanti jadi korban daerah istimewa aceh sel
1,"keren yaaa, kesederhanaannya terpancar jelas. sukak sm keluarga presiden ini??",keren yaaa sederhana pancar jelas suka sama keluarga presiden ini
1,"Seorang presiden tanpa embel"" gelar .. bangga sekali",orang presiden embel gelar bangga sekali
1,Proud of you Indonesia. God bless Indonesia,proud of kamu indonesia god bless indonesia
1,Amazing bngt Miss National Costume. Kereenn!! Bangga ama budaya indonesia ????,amazing banget miss nasional costume kereenn bangga sama budaya indonesia
1,Ikut bangga pastinya ??,ikut bangga pasti
1,PROUD OF YOU KAK DEA. Sangat patut dibanggakan??,proud of kamu kak dea sangat patut bangga
1,Suka bgt sm pidatox dy cara pembawaanx bgtu elegan n brwibawah pntas mmg dy mdptkan.salut,suka banget sama pidatox daerah istimewa aceh cara pembawaanx begitu elegan dan brwibawah pantas memang daerah istimewa aceh mdptkan salut
1,aku percaya kak niki orangnya jujur semangat kak niki???? hebat,aku percaya kak nik orang jujur semangat kak nik hebat
1," <USERNAME>.m sama Mba! Gua jg ga bisa benci Nikmir. Salut malah ama dia ga muna! Artis lain maaf image aja di dpan, sok baik, sok teraniaya n jual air mata. Nikita ini real.. sygnya msyarakat kita cendrung yg dilihat apa yg ada di superfisial",username m sama mba gue juga tidak benci nikmir salut malah sama tidak muna artis maaf citra saja dpan sok baik sok aniaya dan jual air mata nikita real sygnya masyarakat cendrung yang lihat austria press agentur yang daerah istimewa superfisial
1,cantik alami tanpa perlu bedak tebel dan gaya bak tante2,cantik alami perlu bedak tebal gaya biro administrasi uang tante
1,Cantik dan gagah mudahan lancar dampe hari h,cantik gagah mudah lancar dampe hari hijriah
1,"Cantik yang ini dong,penampilannya dewasa yang sesuai. Mukanya cantik Indonesia,classy. Ayu ayu gimana gitu.",cantik ikat notaris indonesia dong tampil dewasa sesuai muka cantik indonesia classy ayu ayu bagaimana gitu
1,"Lcb cantikk sangat??, lcb beruntung dapet duren dan duren pun beuntung dpt neng lcb. Sakina mawaddah warahmah Amin",lcb cantik sangat lcb untung dapat duren duren beuntung dapat neng lcb sakina mawaddah warahmah amin
1,"dia ganteng tidak hanya saat berseragam, tapi ganteng saat menjadi panutan keluarganya.. semoga anak saya memiliki fisik yang elok macam mahluk Allah ni",ganteng hanya seragam ganteng jadi panutan keluarga moga anak milik fisik elok macam makhluk allah nih
1,"Beruntung banget deh mba  <USERNAME> dapet mas  <USERNAME>. Ganteng,baik,sholeh,sayang keluarga.ini suami idaman banget.semoga selalu menjadi keluarga yang SAMAWA",untung banget deh mbak username dapat mas username ganteng baik sholeh sayang keluarga ini suami idam banget moga selalu jadi keluarga samawa
1,Smoga mas Agus menjadi pemimpin di masa akan datang.salah satu pemimpin yg sukses adalah dia sukses dlm memimpin dlm rumah tangga,moga mas agus jadi pimpin masa datang salah satu pimpin yang sukses daerah istimewa aceh sukses dalam pimpin dalam rumah tangga
1,"Dear...Bpk  <USERNAME> cra berpakain bpk sangat lah mencerminkan kepribadian bpk yg sngt lembut tpi tetap gagah semoga bpk  <USERNAME>&kel selalu dlm lindungan allah swt, salam hormat dri saya yg selalu mengagumi bpk :-)",dear bpk username cra berpakain bapak sangat lah cermin pribadi bapak yang sangat lembut tetapi tetap gagah moga bapak username kel selalu dalam lindung allah swt salam hormat dari yang selalu kagum bapak -
1,"Sukses terus kak ayu dan semoga selalu senantiasa dalam naungan Allah SWT, dan sehat selalu amin...",sukses terus kak ayu moga selalu senantiasa naung allah swt sehat selalu amin
1,"Smg selalu di berikan kesehatan dan panjang umur yah nek ,muda banget cantik dan MashaAllahhh",moga selalu ikan sehat panjang umur ya nek muda banget cantik mashaallah
1,Terimakasih Ibu  <USERNAME> serta seluruh keluarga telah memilih Plataran Darmawangsa sebagai tempat acara keluarga Besar. Saya selaku bagian staff di Plataran darmawangsa sangat terkesan dan sangat menunggu kedatangan Ibu dan keluarga di lain waktu. Sehat selalu Ibu dan keluarga. Amin amin ya rabbi,terima kasih ibu username seluruh keluarga pilih plataran darmawangsa tempat acara keluarga besar selaku bagi staf plataran darmawangsa sangat kes sangat tunggu datang ibu keluarga lain waktu sehat selalu ibu keluarga amin amin rabi
1,"Salam Dirgantara! Terima kasih telah mendukung dan menyebarkan awareness terkait program pesawat R80. Semoga momen emas ini menjadi titik awal kebangkitan industri pesawat terbang Indonesia agar kembali berjaya. Bersama Eyang Habibie, yuk kita satukan langkah terbangkan pesawat R80. Caranya? Langsung klik link di bio kami yaaa ????",salam dirgantara terima kasih dukung sebar awareness kait program pesawat r moga momen emas jadi titik awal bangkit industri pesawat terbang indonesia kembali jaya sama eyang habibie yuk satu langkah terbang pesawat r cara langsung klik link bio ya
1,"Semangat ya eyang habibie, sehat selalu, selalu dlm lindungan Allah, ambisinya selalu kuat dlm melakukan segala hal. Kereeeennnnn. Semoga bnyk penurus2 bangsa sprti eyang Habibie ????????????????????????",semangat eyang habibie sehat selalu selalu dalam lindung allah ambisi selalu kuat dalam laku segala hal kereeeennnnn moga banyak turus bangsa seperti eyang habibie
1,"Memiliki Cucu2 merupakan kebahagian yg tak ternilai, cucu sbg generasi penerus bangsa...",milik cucu rupa bahagia yang tak nilai cucu bagai generasi terus bangsa
1,Wahhh Kerenn..... dan saat ini tempatnya semakin bagus Ibu. Kapan kapan Bernostalgia di sana lagi bersmaa keluarga ??????,wah kerenn saat tempat makin bagus ibu kapan kapan nostalgia syrian arab news agency bersmaa keluarga
1,Cantik dan ganteng-ganteng. Sehat selalu untuk mereka dan Bu Ani Sekeluarga ????,cantik ganteng sehat selalu mereka bu ani keluarga
1,Barakallah dengan cucu2 yg cantik dan ganteng ... semoga menjadi anak yg sholeh dan sholeha ... menjadi kebanggaan kelg...????,barakallah cucu yang cantik ganteng moga jadi anak yang saleh sholeha jadi bangga kelg
1,Bu  <USERNAME>...cucu bikin hati kita gembira...ngangeni...kadang kangen sama keceriaan mereka...salam kangen buat cucu2 tercinta,bu username cucu bikin hati gembira ngangeni kadang kangen sama ceria mereka salam kangen buat cucu cinta
1,"Yang kecil lucu, yang tengah ganteng parah, yang gede pinternya ga ketulungan, salam hormat saya bu, pak",kecil lucu tengah ganteng parah gede pintar tidak ketulungan salam hormat bu pak
1,Terima kasih pak SBY & ibu Ani yg selalu menemani beliau..& sudah memberikan Kontribusinya yg sangat Luar biasa kepada Indonesia selama 10 tahun memimpin..semoga selalu bahagia & sehat selalu..amin,terima kasih pak susilo bambang yudhoyono ibu ani yang selalu tani beliau beri kontribusi yang sangat luar biasa indonesia lama tahun pimpin moga selalu bahagia sehat selalu amin
1,Setiap caption yang di buat ibu..dan setiap kali saya membaca captionnya secara tidak langsung saya belajar bahasa Inggris ... Terima kasih ibu... Secara personal saya tdk mengenal ibu Anie tp saya yakin betapa bangganya Anak Cucumu bisa kamu didik ibu menjadi generasi bangsa yang mandiri dan unggul ... Sehat terus ibu .. Semoga Cinta Kasih dalam Keluarga selalu engkau tebarkan untuk mereka ...,caption daerah istimewa buat ibu dan kali baca captionnya tidak langsung ajar bahasa inggris terima kasih ibu personal tidak kenal ibu anie tetapi yakin betapa bangga anak cucu kamu didik ibu jadi generasi bangsa mandiri unggul sehat terus ibu moga cinta kasih keluarga selalu engkau tebar mereka
1,"Assalamualaikum ibu yang terhormat. salam dari kami sekeluarga di banda Aceh. kami semua sangat membanggakan keluarga ibu yang sangat membahagiakan kami bila melihat nya. sikap etika perilaku keluarga ibu sungguh sangat bijaksana apalagi mas agus, ibu.. suami saya terlebih lagi sangat yakin pada saat bapak mencalonkan diri jadi presiden dulu beliau sangat bangga pada bapak salam hangat dan perkenalan dari keluarga kami ya bu (Darmanto Rapi photo studio)",assalamualaikum ibu hormat salam keluarga banda aceh semua sangat bangga keluarga ibu sangat bahagia bila lihat nya sikap etika perilaku keluarga ibu sungguh sangat bijaksana mas agus ibu suami lebih sangat yakin saat bapak calon diri jadi presiden dulu beliau sangat bangga bapak salam hangat kenal keluarga satu aksi mahasiswa indonesia ya bu darmanto radio antar-penduduk indonesia photo studio
1,"senang liat ibu n bpk sby menikmati hari tua brsama cucu tercinta ,, sehat trs ya memo n pepo ,,, Allah SWT melindungi memo n pepo n kel #kisss",senang lihat ibu dan bapak susilo bambang yudhoyono nikmat hari tua sama cucu cinta sehat terus memo dan pepo allah subhanahu wa taala lindung memo dan pepo dan keluarga
1,Semangat mebangun indonesia yg lebih maju pak jokowi ????,semangat mebangun indonesia yang lebih maju pak jokowi
1,"Artis berkualitas, wajahnya itulohhh berkualitas bgt hihi.. Cantik bangetsss.. Top deh.. Ga pake drama dan gimick idupnya hihi.. Tajir tp. Sederhana",artis kualitas wajah itulohhh kualitas banget hihi cantik bangetsss top deh tidak pakai drama gimick hidup hihi tajir tp sederhana
1,Mba via sptnya siyok melihat kejamnya dunia per artis an... mudah2an tetep sabar tetep berkarya dg baik... ????,mbak via seperti siyok lihat kejam dunia per artis an mudah tetap sabar tetap karya dengan baik
1,"Selalu suka sama via,org nya jujur apa adanya kaga gimmick2an hidupnya..hitam ya hitam,putih ya putih..kl ngomong blak2an,kl ngga suka dy ngomong jd ga pura2(gw banget sih),apa adanya ga munafik..sprti ajaran ortu gw..jangan suka memberi senyum kepalsuan????ga kaya artis yg onoh noh yg mulutnya lebar kya gorong2,tukang ngibul,munfik bgt kl ditanya wartawan jg jawabnya,perilaku ama omongan ga balance????",selalu suka sama via org nya jujur austria press agentur ada tidak gimmickan hidup hitam hitam putih putih kl bicara blakan kl tidak suka daerah istimewa aceh bicara jadi tidak pura gw banget sih apa ada tidak munafik sprti ajar orang tua gw jangan suka beri senyum palsu ga kayak artis yang syrian arab news agency international telecommunication union yang mulut lebar kayak gorong tukang ngibul munfik banget kalau tanya wartawan juga jawab perilaku sama omong tidak balance
1,"Go a head Via...... Cuekin ajalah, udah biasa itu dalam pergaulan dunia kerja dan masyarakat biasa, apalagi pergaulan ertong. Pastilah ada yg gatel bin sirik klo liat orang sukses, anggep aja kuman gak usah dibikin status, malah kesenengan mereka ada bahan buat ngetawain. Betul nggak?? ??????",gonorrhoea ampere head via cuekin aja sudah biasa dalam gaul dunia kerja masyarakat biasa gaul ertong pasti yang gatal badan intelejen negara sirik kalau lihat orang sukses anggap saja kuman tidak usah buat status malah neng ada bahan buat ngetawain betul nggak
1,Gagah kali abang borisq ini.. Klo gk bc nmx bner2 gk ngeh klo it bang boris...??,gagah kali abang borisq ini kalau tidak baca nmx benar tidak tau kalau it bang bor
1,Weewww bangga kali ak liatnya bang  <USERNAME> pake baju adat karo.... Syip,weewww bangga kali aku lihat bang username pakai baju adat karo syip
1,Bagus banget baju dan pengantinya happy weding,bagus banget baju anti happy weding
1,MasyaAllah . bagus banget ..,masyaallah bagus banget
1,Gileee suaraaanyaa.. kereen parah.. sukak,gileee suaraaanyaa keren parah suka
1,Lebih keren dr penyanyi aslinya,lebih keren dari nyanyi asli
1,Kereeeeeeeeeeeeeeennn sampe merinding brrrrr,kereeeeeeeeeeeeeeennn sampai merinding br
1,Yatuhan suaranyaaaaaaa bagus bangetttttttt,yatuhan suaranyaaaaaaa bagus banget
1,"Keren suaranya super merdu. Coba ikut audisi nyanyi, pasti bakatnya bs tersalurkan",keren suara super merdu coba ikut audisi nyanyi bakat bisa salur
1,Bagus drpd beberapa artis yg modal tampang doang pdhl suara juga jelek. Mendingan mas ini yg nyanyi. Emg dasar nasib org yak gk ada yg tau. Semoga masnya bisa sukses,bagus daripada beberapa artis yang modal tampang doang padahal suara jelek lebih baik mas yang nyanyi memang dasar nasib orang ya tidak yang tau moga mas sukses
1,"Dgrin ini sampe bulu kuduk naik saking bgusnya, masyaallah apik bgt suaranya",dgrin sampai bulu kuduk naik saking bgusnya masyaallah apik banget suara
1,Subhanallah tergetar hati dengar suara nya,subhanallah getar hati dengar suara nya
1,Masa allah suaranya bagus banget cantik lagi orangnya idaman semua cowo,masa allah suara bagus banget cantik orang idam semua cowok
1,"Bagusss suaranya, penampilannya juga sesuai anak sekolahan, natural dan sesuai dengan usia nya",bagus suara tampil sesuai anak sekolah natural sesuai united states information agency nya
1,Kerennnn suaranya bagus,keren suara bagus
1,"Cantik, polos, apa adanya tapi keliatan berbakat. Semoga kalau udah tenar gek jadi selebgram, kalian ga kaya2 si mba Novilda ya dek yg kehilangan arah. Tetaplah begini,jangan cepat tumbuh dewasa dan terus asahlah bakat kalian, Allah bless you both.",cantik polos austria press agentur ada lihat bakat moga kalau sudah tenar gek jadi selebgram kalian tidak kayak sih mbak novilda dek yang hilang arah tetap begini jangan cepat tumbuh dewasa terus asah bakat kalian allah bless kamu both
1,"Bagus iniii, ga kaya yg pingin terkenal, rambut di alus2in dlu. Muka di makeup dl. Biar dikamera keren hahaha. Kl mereka bnr bnr keliatan lg lelahnya abis pulang sekolah ????",bagus iniii tidak kayak yang ingin kenal rambut alusin dlu muka makeup dl biar kamera keren hahaha kalau benar benar lihat lagi lelah habis pulang sekolah
1,Di ulang berkali kali sampet gak percaya klo ini suara aslinya. Bagus bgt ??,ulang kali kali sampet tidak percaya kalau suara asli bagus banget
1,Alhamdulillah masih ada kidz zaman niw yg berkarya sewajar seumurannya bukan yg sok gede,alhamdulillah ada kidz zaman niw yang karya wajar umur bukan yang sok gede
1,aduhh kerennnn suaranya enak . nge jazz2 gimanaa gtu . muka mah belakangan aja . ntr klo udh tenar juga muka mengikuti hahahahahaha . skill dlu nomer 1 . ini batu abege jaman now ????????,aduh keren suara enak nge jazz bagaimana begitu muka adalah belakang saja nanti kalau sudah tenar muka ikut haha skill dulu nomer batu abege jaman now
1,Kereeen nih...enak bgt didengernya...gak bosen puter ulang2...daripada yg lipsing2 gajelas joget2 gtu...,keren nih enak banget didengernya gak bosan putar ulang daripada yang lipsing tidak jelas joget gtu
1,waduuhhh...Kereeen bangeeet dedek2 emeesh,waduuhhh kereeen banget dedek emeesh
1,Klo aku sih yes bingits...coba ya seandaix anak2 buat video sprt gini atau video kreativ lainnya kan bagus dripda buat video mesum..atau ngelem dll yg berbau negativ bikin dosa dan maluin ortu dan diri sendiri,kalau aku sih iya bingits coba seandaix anak buat video seperti begini video kreativ lain kan bagus daripada buat video mesum atau ngelem yang bau negativ bikin dosa malu orang tua diri sendiri
1,Bagussss + dandannya natural ga banyak permak kayak anak jaman now lainnya ????????????,bagus dandan natural tidak banyak permak kayak anak jaman now lain
1,Kereeeeennnn padahal nyanyinya santai banget ????????????,keren padahal nyanyi santai banget
1,Polossss...keren....ga neko2 kayaknya...jossss,polossss keren ga macam kayak jos
1,Yesssssss !!!!! Bagus bgt !!! ?????? Kids jaman now yg begini yg diksh jempolllll ????????,yesssssss bagus banget kids jaman now yang begini yang diksh jempol
1,Wajah2 anak skul bgt yaakk mase alami bgt suka liatnya ???? lagu ma suara keren palg yg pake bando suaranya mantap ??????,wajah anak skul banget ya masa alami banget suka lihat lagu sama suara keren palg yang pakai bando suara mantap
1,Keren suaranya dasarnya cantik tinggal di poles dikit bersinar??????,keren suara dasar cantik tinggal poles sedikit sinar
1,"Pembagian suaranya pas bnget,pecah suaranya jg cakep",bagi suara pelita air service bnget pecah suara juga cakap
1,keren bgt suaranya.tinggal dipermak aja biar tmbh cantik.viralkann....,keren banget suara tinggal permak saja biar tambah cantik viralkan
1,Kereeeennnnnn... suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaallaa..,kereeeennnnnn suaranyaaahh okkeehh ketjeeehh badaaiik ughllaaaalla
1,"Yes yes yes..kirain lypsinc habisnya mirip sih suaranya,eh pas dua2nya nyanyi bareng baru ngeh asli..kereennn",iya iya yes kirain lypsinc habis mirip sih suara eh pelita air service dua nyanyi bareng baru tau asli kereen
1,Keren yg penting punya bakat dulu ntar jg klo udah jd artis banyak duit mukanya bisa cemerlang,keren yang penting punya bakat dulu nanti juga kalau sudah jadi artis banyak duit muka cemerlang
1,Keren min orang2 yg berbakat kaya gini yg harus di up ke publik????????,keren madrasah ibtidaiah negeri orang yang bakat kayak begini yang daerah istimewa united press publik
1,Kereeen bgt suaranya. Nah kyk gini dong kids jaman now...??,keren banget suara nah kayak begini dong kids jaman now
1,mrinding... bagus poll... d jaga ya dek kepolosannya... ???? jng smpek kyk si aw2 dkk.. ??????,mrinding bagus poll daerah istimewa jaga dek polos jangan sampai kayak sih aw dk
1,"Kereenn sumpaah,, kebangetan bagusnya..??",keren sumpaah banget bagus
1,Ya ampun lakikny ganteng. Rini nya juga cantik. Mungil pula skrg.,ampun lakikny ganteng rini nya cantik mungil skrg
1,"Suaminya swett... keliatannya syg bgt ma istrinya, ganteng lagi... Haaaaaaa ?? so swett lah... Smg langgeng slluÖ",suami swett lihat sayang banget sama istri ganteng lagi haaaaaaa sok swett lah moga langgeng sllu
1,"Wah Mbak Rini hamil ya ?? Selamat ya mbak semoga kandungannya sehat"" aja & juga mbak rininya , makin bahagia di hamil yang pertama , dan semoga lancar di proses persalinannya nanti ????",wah mbak rini hamil selamat mbak moga kandung sehat saja mbak rini majelis agama khonghucu indonesia bahagia hamil pertama moga lancar proses salin
1,"Kasian anaknya,, jgn sampek anaknya rusak jugak kek emaknya yaa",kasihan anak jangan sampai anak rusak juga kayak emaknya ya
1,Kalo pasangan cantik + ganteng suka deh liatnya?,kalau pasang cantik ganteng suka deh liat
1,"Wah akhirnya hamil lagi juga. Selamat ya mbak Sandra semoga kehamilannya makin sehat"" saja , makin fit dan semoga lancar di prosesi persalinannya nanti. Wah udah jadi calon ibu nih",wah akhir hamil juga selamat mbak sandra moga hamil majelis agama khonghucu indonesia sehat majelis agama khonghucu indonesia fit moga lancar prosesi salin nanti wah sudah jadi calon ibu nih
1,ikutan happy....sukakkk bgt sm nih couple...salah satu pasangan sempurna menurut gw,ikut happy sukakkk banget sama nih couple salah satu pasang sempurna gue
